,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
69938,2016,103,1185,75,1245,70,H,0,27,63,1,14,20,32,20,22,6,9,8,2,16,25,53,5,13,15,21,10,22,6,15,3,3,22
69939,2016,103,1186,97,1294,80,H,0,33,59,14,32,17,23,9,26,21,15,8,7,19,27,63,5,17,21,23,11,20,15,15,8,1,22
69940,2016,103,1188,72,1183,64,A,0,22,53,5,15,23,28,16,30,7,18,1,4,27,19,54,4,17,22,31,9,16,9,8,5,4,26
69941,2016,103,1193,84,1346,80,A,2,30,72,8,26,16,23,9,22,19,17,12,4,19,32,74,3,18,13,19,23,37,20,27,9,4,21
69942,2016,103,1198,79,1427,65,H,0,30,52,3,10,16,22,12,22,12,17,6,4,24,18,49,3,18,26,32,11,13,9,12,9,1,20
69943,2016,103,1202,85,1273,74,H,0,26,55,9,27,24,31,11,22,16,4,5,10,14,28,57,5,15,13,17,10,23,10,7,4,0,20
69944,2016,103,1206,60,1172,59,H,0,25,66,5,22,5,7,13,31,8,9,2,2,11,25,63,3,19,6,8,7,29,7,4,4,2,14
69945,2016,103,1208,66,1280,57,A,0,25,54,3,12,13,17,12,33,9,20,4,4,12,21,68,8,28,7,11,15,20,11,9,9,3,18
69946,2016,103,1218,76,1168,59,H,0,24,61,8,25,20,34,13,35,15,9,7,6,24,19,60,4,20,17,32,15,27,4,13,4,1,29
69947,2016,103,1219,72,1149,50,H,0,28,53,6,14,10,14,7,26,13,9,5,2,8,21,50,4,22,4,9,5,19,5,12,5,0,13
69948,2016,103,1220,77,1174,66,A,0,25,55,11,26,16,22,7,27,14,8,7,4,12,26,63,7,21,7,8,11,26,12,11,0,0,16
69949,2016,103,1222,82,1416,58,H,0,31,62,2,13,18,22,16,24,13,7,5,3,14,23,57,6,23,6,13,14,17,11,14,6,6,16
69950,2016,103,1225,65,1315,64,H,0,23,45,4,11,15,25,11,29,18,19,3,0,24,22,54,6,21,14,23,8,15,10,9,8,0,20
69951,2016,103,1226,66,1170,64,H,0,23,63,5,20,15,19,15,30,13,11,6,4,13,27,71,7,31,3,5,14,28,13,9,3,6,18
69952,2016,103,1227,79,1297,77,H,0,24,64,7,20,24,33,14,33,13,10,7,9,19,27,64,9,26,14,18,5,29,16,11,2,5,21
69953,2016,103,1235,85,1400,75,H,0,31,56,6,11,17,25,8,27,13,10,4,5,13,28,68,8,28,11,13,15,22,13,11,4,1,18
69954,2016,103,1236,88,1176,84,H,0,28,45,12,18,20,25,6,17,14,11,5,2,6,32,54,20,32,0,0,5,15,25,12,6,2,21
69955,2016,103,1242,76,1328,72,A,0,25,54,11,26,15,20,10,28,11,14,3,3,24,20,60,10,32,22,27,15,21,12,11,5,1,19
69956,2016,103,1244,90,1239,69,H,0,32,59,11,23,15,22,11,26,21,14,9,2,22,22,60,3,14,22,34,19,22,8,12,10,0,20
69957,2016,103,1246,89,1376,62,A,0,31,64,11,25,16,21,14,24,17,12,6,5,21,18,55,4,14,22,31,16,23,7,16,3,8,20
69958,2016,103,1251,69,1255,68,A,0,26,51,16,30,1,4,6,21,18,12,6,0,18,24,53,10,24,10,12,9,21,10,11,7,3,12
69959,2016,103,1252,94,1316,87,H,0,31,66,8,22,24,34,14,31,16,12,6,3,18,31,72,13,37,12,17,13,25,17,13,5,5,25
69960,2016,103,1253,57,1413,48,A,0,20,56,3,22,14,17,12,27,11,17,9,7,14,17,49,1,11,13,17,6,24,6,21,8,3,19
69961,2016,103,1256,85,1412,76,H,0,30,64,6,20,19,25,11,24,17,8,7,0,11,31,67,8,27,6,6,12,24,19,12,1,4,20
69962,2016,103,1261,76,1401,71,H,0,24,57,5,18,23,29,14,17,12,9,12,2,10,29,52,7,20,6,7,7,23,11,19,4,3,23
69963,2016,103,1264,81,1265,73,A,0,24,59,10,27,23,26,9,27,16,13,9,2,22,24,57,7,20,18,26,11,28,10,17,5,1,21
69964,2016,103,1267,96,1443,93,A,1,37,71,13,32,9,13,8,33,20,17,5,3,22,35,77,2,18,21,33,15,27,16,12,10,2,20
69965,2016,103,1276,61,1345,56,H,0,20,55,5,20,16,22,11,28,7,6,5,1,15,21,53,6,12,8,14,7,28,8,9,2,3,18
69966,2016,103,1279,76,1116,60,H,0,24,60,7,20,21,22,18,29,14,18,8,2,23,18,57,4,20,20,26,11,18,12,12,9,2,23
69967,2016,103,1281,75,1397,64,H,0,24,44,5,16,22,30,11,30,12,17,3,3,22,21,55,8,27,14,24,11,15,8,5,4,1,21
69968,2016,103,1282,75,1410,58,H,0,27,63,8,22,13,18,21,20,15,13,10,2,18,17,46,7,21,17,21,7,17,15,17,6,3,17
69969,2016,103,1283,89,1232,85,H,1,30,72,6,19,23,32,17,28,12,10,5,5,25,29,64,9,21,18,35,16,28,13,14,4,2,26
69970,2016,103,1285,85,1319,67,H,0,32,56,6,18,15,18,9,26,19,12,4,1,21,21,48,9,18,16,20,4,18,9,12,4,1,21
69971,2016,103,1286,80,1381,73,H,0,28,56,10,24,14,22,12,22,15,14,9,0,18,24,52,8,18,17,23,8,21,11,15,8,3,20
69972,2016,103,1287,78,1125,77,H,0,27,60,5,12,19,26,19,19,14,12,6,3,27,24,46,6,20,23,29,7,16,17,15,1,3,28
69973,2016,103,1291,66,1384,61,H,0,20,53,5,16,21,26,6,29,6,9,3,7,21,18,60,4,21,21,28,14,29,6,12,4,2,22
69974,2016,103,1292,76,1379,54,A,0,26,53,16,27,8,15,11,26,17,11,10,1,18,17,44,11,22,9,12,4,19,10,15,3,1,16
69975,2016,103,1293,83,1369,56,H,0,32,56,14,24,5,12,7,23,18,8,5,4,12,21,54,5,17,9,11,10,20,7,12,5,1,11
69976,2016,103,1296,80,1103,79,H,0,29,69,9,23,13,21,15,26,16,7,8,1,16,26,54,15,34,12,16,6,28,15,13,3,4,19
69977,2016,103,1298,74,1248,68,A,0,23,48,8,16,20,32,7,32,12,11,3,4,17,24,57,9,23,11,15,4,25,13,7,6,0,27
69978,2016,103,1299,75,1197,68,H,0,16,47,4,19,39,48,10,26,9,18,8,2,28,20,48,9,18,19,31,6,23,12,21,8,0,33
69979,2016,103,1300,90,1126,66,H,0,35,60,8,16,12,18,8,28,21,4,5,4,14,24,64,9,30,9,16,15,19,12,8,3,5,15
69980,2016,103,1301,99,1448,88,H,0,29,58,8,20,33,45,11,27,9,9,3,5,18,31,66,8,25,18,27,13,25,11,11,5,7,32
69981,2016,103,1303,76,1295,69,H,0,29,61,5,16,13,17,6,22,13,9,10,1,16,27,51,7,17,8,15,5,26,11,17,3,7,14
69982,2016,103,1304,70,1336,54,H,0,25,54,8,18,12,13,10,22,10,14,11,3,13,21,55,6,23,6,9,14,20,9,17,6,4,15
69983,2016,103,1305,77,1201,72,H,1,25,55,3,20,24,34,14,43,14,19,2,8,23,20,67,10,29,22,30,10,22,14,5,14,1,27
69984,2016,103,1307,74,1363,58,H,0,22,53,6,20,24,35,11,30,15,10,4,7,22,17,56,8,30,16,23,11,25,11,9,2,4,25
69985,2016,103,1308,69,1152,55,A,0,25,44,7,18,12,18,6,26,19,17,5,7,19,16,48,5,17,18,25,10,15,7,13,7,1,20
69986,2016,103,1312,68,1195,59,H,0,22,49,5,14,19,25,8,31,13,10,5,3,21,20,54,6,18,13,22,9,21,12,7,5,4,24
69987,2016,103,1313,79,1288,73,H,0,27,61,3,23,22,30,9,28,16,10,6,17,17,29,72,5,18,10,19,17,24,13,12,6,2,25
69988,2016,103,1318,70,1180,60,H,0,22,42,11,21,15,18,6,22,15,9,3,1,15,24,46,5,17,7,16,6,14,12,7,3,1,19
69989,2016,103,1320,53,1455,50,A,0,20,48,5,17,8,9,1,26,11,9,5,4,12,20,66,7,31,3,4,20,28,12,10,4,2,15
69990,2016,103,1321,58,1228,56,H,0,22,52,9,26,5,10,7,24,18,12,2,3,14,21,57,10,25,4,8,14,26,14,11,4,0,17
69991,2016,103,1322,87,1270,78,H,0,33,62,9,22,12,20,10,25,20,9,2,5,19,29,73,8,28,12,18,20,22,11,11,4,2,20
69992,2016,103,1323,71,1257,66,H,0,24,56,9,22,14,16,13,28,9,9,4,4,10,23,58,8,20,12,14,9,20,11,7,7,8,18
69993,2016,103,1324,111,1453,93,H,0,35,69,12,30,29,33,12,29,20,14,11,5,26,32,76,10,28,19,26,16,23,14,16,8,3,23
69994,2016,103,1325,94,1138,75,A,0,36,67,14,25,8,11,10,31,22,13,5,3,22,25,58,5,19,20,28,8,23,12,12,10,4,18
69995,2016,103,1326,79,1353,69,A,0,31,61,9,24,8,15,11,35,17,19,6,3,22,25,65,3,20,16,25,11,22,8,11,10,3,16
69996,2016,103,1329,58,1243,55,H,1,19,56,10,33,10,17,15,22,12,18,9,4,18,18,49,6,18,13,18,13,26,11,19,8,4,19
69997,2016,103,1331,72,1442,66,H,0,23,54,3,10,23,27,8,27,8,10,6,8,16,21,52,8,16,16,26,10,24,13,15,3,3,21
69998,2016,103,1335,92,1165,84,A,0,28,60,7,24,29,35,13,32,18,16,5,1,16,29,70,12,28,14,20,11,21,16,11,3,4,25
69999,2016,103,1337,65,1334,63,A,1,21,54,3,12,20,31,10,36,9,16,3,0,22,24,60,6,25,9,21,4,29,10,9,5,6,22
70000,2016,103,1341,60,1212,56,H,0,22,63,1,13,15,23,19,22,8,13,10,1,21,18,40,4,18,16,23,4,24,10,22,7,0,22
70001,2016,103,1343,88,1162,83,A,1,27,59,6,21,28,36,12,34,10,14,2,4,19,31,79,8,25,13,18,17,24,14,6,6,3,28
70002,2016,103,1344,75,1207,72,H,0,21,47,6,16,27,36,9,27,13,11,3,3,15,25,58,8,28,14,16,6,22,17,9,7,1,25
70003,2016,103,1349,75,1330,66,A,0,20,43,5,11,30,38,8,34,8,9,1,1,19,25,72,6,23,10,18,19,19,13,2,4,3,28
70004,2016,103,1350,71,1200,67,H,0,24,45,6,14,17,23,3,25,16,11,8,3,20,21,60,8,29,17,24,17,23,12,11,5,1,22
70005,2016,103,1352,72,1192,70,A,0,27,60,6,20,12,13,13,25,14,18,6,3,12,30,56,5,14,5,10,5,20,14,16,8,5,15
70006,2016,103,1355,85,1377,68,H,0,25,58,7,19,28,31,12,26,10,12,6,2,18,22,55,6,24,18,20,9,22,14,16,4,8,23
70007,2016,103,1356,75,1179,60,H,0,29,57,5,13,12,17,11,26,12,13,4,1,19,24,55,1,14,11,18,9,20,13,13,3,1,20
70008,2016,103,1357,87,1148,52,H,0,32,57,7,17,16,20,5,31,17,7,5,2,14,17,62,4,19,14,16,14,23,9,13,2,2,18
70009,2016,103,1358,80,1223,68,H,0,31,61,9,21,9,13,8,26,28,10,5,0,24,22,52,4,16,20,27,8,25,15,14,3,1,19
70010,2016,103,1361,70,1102,61,H,0,23,61,12,39,12,19,13,19,19,5,4,2,11,26,50,8,17,1,2,4,28,11,13,2,1,18
70011,2016,103,1362,68,1360,51,H,0,23,51,6,16,16,22,10,31,12,17,4,4,21,17,50,4,23,13,16,5,21,5,16,4,2,23
70012,2016,103,1366,60,1354,57,A,0,22,58,9,20,7,9,13,20,10,6,3,3,15,19,49,2,15,17,21,10,24,8,8,5,3,15
70013,2016,103,1367,85,1391,83,H,0,32,72,7,15,14,25,22,33,16,8,1,3,22,28,68,6,22,21,30,16,29,6,4,5,1,20
70014,2016,103,1368,69,1311,61,H,0,20,52,5,13,24,40,18,27,11,11,6,1,22,21,46,6,22,13,28,7,19,14,13,6,7,27
70015,2016,103,1372,70,1394,58,H,0,19,44,9,25,23,27,4,18,14,11,6,0,19,24,48,3,13,7,13,10,24,10,17,7,2,22
70016,2016,103,1373,81,1233,78,A,0,26,48,11,20,18,26,10,32,16,23,2,4,20,28,71,8,30,14,20,14,14,20,9,15,4,18
70017,2016,103,1374,69,1211,60,H,0,26,56,4,10,13,18,10,25,17,9,6,5,13,23,61,10,32,4,7,14,23,16,12,5,3,15
70018,2016,103,1375,80,1204,76,H,0,28,52,7,16,17,25,12,29,12,18,4,8,17,24,66,14,35,14,20,15,15,11,9,8,1,23
70019,2016,103,1380,66,1115,58,H,0,24,51,4,16,14,22,10,23,13,12,8,2,15,23,54,4,22,8,13,9,22,11,16,4,6,19
70020,2016,103,1382,64,1203,57,H,0,23,56,6,17,12,15,14,21,7,13,5,8,17,21,59,5,21,10,15,20,22,10,16,6,2,19
70021,2016,103,1386,88,1247,62,H,0,31,60,8,20,18,23,10,32,18,8,9,1,14,21,60,13,35,7,10,8,20,14,13,4,3,22
70022,2016,103,1388,68,1258,62,H,0,23,45,11,20,11,18,8,22,17,17,3,4,17,24,55,5,20,9,12,10,18,15,14,10,5,20
70023,2016,103,1390,76,1332,72,H,0,26,47,9,13,15,24,5,28,18,16,9,4,23,22,51,10,27,18,26,6,19,15,12,8,2,21
70024,2016,103,1398,79,1184,78,A,0,22,46,6,19,29,37,7,24,10,18,9,6,21,24,60,13,31,17,19,14,21,20,18,9,2,23
70025,2016,103,1399,72,1240,70,H,0,24,49,7,20,17,25,5,29,18,12,2,2,17,22,57,8,23,18,20,7,25,10,7,3,1,19
70026,2016,103,1403,84,1124,66,A,0,26,45,9,16,23,28,5,19,16,13,8,7,14,26,58,7,16,7,11,16,16,15,16,12,2,21
70027,2016,103,1404,85,1122,84,A,1,29,71,9,25,18,26,18,23,13,8,5,3,26,26,53,5,19,27,36,10,30,10,14,5,7,21
70028,2016,103,1405,93,1275,49,H,0,31,55,11,18,20,22,11,33,23,13,6,3,16,17,56,7,27,8,10,7,15,9,14,6,5,17
70029,2016,103,1406,99,1456,82,H,0,35,63,12,26,17,23,11,23,18,9,4,7,22,24,56,6,21,28,33,10,19,12,9,3,1,22
70030,2016,103,1407,54,1209,53,H,0,17,45,7,18,13,18,7,28,11,17,6,9,19,19,55,2,12,13,22,12,23,11,15,11,7,19
70031,2016,103,1408,94,1272,87,H,1,30,64,11,25,23,33,10,28,9,15,5,8,20,31,73,9,25,16,24,15,32,10,14,6,3,26
70032,2016,103,1411,76,1238,60,H,0,24,41,5,14,23,36,6,30,14,17,5,4,13,24,61,2,13,10,15,11,20,11,11,8,1,27
70033,2016,103,1414,93,1169,84,H,0,36,66,8,14,13,22,10,39,20,19,6,13,24,30,74,5,18,19,27,11,26,16,12,11,2,21
70034,2016,103,1419,78,1117,73,H,1,26,66,14,36,12,23,14,22,16,6,4,3,16,29,61,7,19,8,13,10,31,16,12,1,4,19
70035,2016,103,1423,78,1241,68,H,0,24,61,10,28,20,27,13,25,12,10,6,3,23,23,51,4,10,18,27,9,29,6,18,4,1,23
70036,2016,103,1424,87,1161,80,H,0,29,64,7,22,22,30,11,26,15,13,12,4,20,28,62,7,24,17,23,13,28,11,21,4,6,26
70037,2016,103,1426,91,1111,60,H,0,37,67,8,18,9,16,10,36,19,9,6,5,25,19,63,6,33,16,30,15,25,8,11,3,3,18
70038,2016,103,1431,89,1194,82,A,0,32,62,5,10,20,27,12,26,17,13,9,2,16,28,60,12,27,14,17,8,23,16,16,8,7,19
70039,2016,103,1433,85,1387,52,H,0,30,58,11,28,14,22,11,25,17,12,12,4,14,20,57,6,18,6,9,12,22,14,21,6,0,17
70040,2016,103,1435,86,1120,57,A,0,36,73,9,29,5,11,10,37,21,6,6,4,15,18,62,8,32,13,16,9,29,13,12,5,0,16
70041,2016,103,1437,73,1385,63,H,0,23,52,4,19,23,27,13,24,13,15,9,4,16,24,54,10,25,5,9,9,19,14,19,9,3,25
70042,2016,103,1441,76,1359,71,H,0,22,54,7,16,25,34,17,23,11,18,7,3,21,22,49,3,12,24,32,8,19,4,16,9,3,28
70043,2016,103,1444,74,1132,68,A,0,27,53,3,10,17,22,6,30,11,15,7,2,24,23,50,7,22,15,32,7,23,14,12,8,8,18
70044,2016,103,1447,79,1136,55,A,0,28,57,12,25,11,16,13,23,19,9,6,3,18,17,46,5,16,16,20,8,18,9,13,1,3,18
70045,2016,103,1451,87,1340,78,H,0,31,54,9,22,16,21,7,27,13,14,4,2,17,31,65,6,13,10,14,8,20,15,8,9,1,18
70046,2016,103,1452,73,1395,42,H,0,24,64,4,16,21,34,17,33,14,11,15,2,21,15,45,3,8,9,23,5,30,10,26,6,5,25
70047,2016,103,1457,86,1347,84,A,0,32,53,5,15,17,21,3,22,14,18,7,2,18,32,58,7,18,13,17,6,21,17,17,11,4,20
70048,2016,103,1458,70,1268,57,A,0,23,56,12,26,12,18,13,27,13,11,5,2,18,20,50,5,14,12,21,9,21,11,12,8,9,19
70049,2016,103,1459,99,1154,89,H,0,32,56,5,16,30,38,8,29,22,15,4,3,20,33,69,8,26,15,21,11,19,16,13,12,2,30
70050,2016,103,1460,61,1434,59,A,0,22,45,6,11,11,16,4,21,9,14,4,1,21,20,48,7,26,12,18,11,20,16,15,7,4,18
70051,2016,103,1462,74,1139,57,A,0,29,51,9,18,7,10,2,32,12,15,6,5,15,22,66,8,22,5,8,11,19,10,9,4,3,15
70052,2016,103,1463,67,1217,55,A,0,25,56,3,11,14,18,8,25,13,8,5,1,19,21,52,4,16,9,18,10,26,11,12,5,6,19
70053,2016,104,1107,108,1263,64,H,0,41,71,7,21,19,24,13,38,21,14,11,1,19,22,63,7,26,13,18,6,19,10,17,10,6,20
70054,2016,104,1112,86,1425,78,H,0,30,60,8,21,18,24,9,31,17,11,2,5,16,31,75,11,25,5,11,14,25,15,8,5,5,20
70055,2016,104,1191,74,1260,73,A,0,25,54,4,11,20,21,9,25,17,14,5,7,19,26,58,7,20,14,17,10,21,13,13,6,5,16
70056,2016,104,1229,75,1133,60,H,0,23,42,7,19,22,32,3,25,14,10,9,2,21,23,49,7,19,7,18,7,21,9,18,1,0,27
70057,2016,104,1234,75,1278,71,H,0,24,57,6,19,21,30,10,28,17,8,2,7,21,25,65,6,22,15,20,14,28,12,9,2,3,26
70058,2016,104,1262,96,1420,92,H,0,31,58,6,22,28,38,10,24,16,20,9,2,26,30,59,7,22,25,31,9,20,13,18,9,2,31
70059,2016,104,1269,108,1182,99,A,1,32,70,14,31,30,43,14,30,23,17,10,4,30,29,64,12,31,29,35,7,31,17,20,5,4,31
70060,2016,104,1274,67,1199,65,A,0,21,55,9,24,16,22,11,27,13,13,5,5,17,26,57,9,20,4,9,6,24,11,13,7,6,21
70061,2016,104,1277,88,1231,69,H,0,34,59,10,23,10,12,7,30,27,11,4,10,17,26,69,11,30,6,10,16,18,20,11,3,5,14
70062,2016,104,1314,85,1338,64,H,0,32,54,8,15,13,15,1,28,26,11,10,6,17,25,67,9,21,5,13,19,22,13,19,5,2,14
70063,2016,104,1351,77,1310,59,H,0,24,49,9,22,20,26,6,29,17,16,9,10,18,21,58,5,14,12,16,11,22,9,18,7,1,21
70064,2016,104,1389,61,1145,57,H,0,21,53,10,27,9,15,12,30,14,14,4,2,18,19,52,9,25,10,14,6,24,11,9,4,3,18
70065,2016,104,1392,59,1306,58,H,0,23,58,4,17,9,15,15,25,11,11,1,9,12,21,63,6,20,10,12,17,23,5,11,6,1,17
70066,2016,104,1393,75,1130,61,A,0,24,52,11,23,16,18,10,21,18,8,7,3,11,22,48,9,19,8,9,6,19,16,13,4,1,18
70067,2016,104,1396,77,1378,65,H,0,32,67,9,24,4,6,14,15,21,8,10,1,13,27,49,6,13,5,5,7,22,15,20,4,3,10
70068,2016,104,1417,78,1113,65,A,0,30,61,7,18,11,17,8,30,18,10,8,6,14,22,57,12,27,9,19,9,25,14,15,6,1,16
70069,2016,104,1428,88,1450,47,H,0,33,62,8,17,14,19,9,29,21,8,11,2,18,15,49,4,18,13,18,8,22,10,20,5,4,19
70070,2016,104,1436,92,1216,81,H,0,32,58,9,21,19,28,15,29,17,16,1,4,20,25,56,12,31,19,23,5,17,11,12,5,1,27
70071,2016,105,1108,79,1115,60,H,0,24,44,11,20,20,31,7,28,18,11,6,8,20,22,69,4,25,12,16,18,20,11,9,5,1,19
70072,2016,105,1126,83,1299,77,A,1,26,57,7,25,24,35,14,31,12,14,3,6,19,28,74,8,28,13,17,18,23,13,10,7,3,29
70073,2016,105,1146,107,1322,94,H,0,38,69,8,18,23,36,16,33,24,9,5,1,21,27,69,16,43,24,28,11,23,19,9,3,3,22
70074,2016,105,1175,71,1164,67,A,0,28,57,8,16,7,21,8,20,15,15,6,4,21,21,53,5,21,20,28,15,27,10,20,7,0,22
70075,2016,105,1190,83,1441,77,H,0,29,53,8,19,17,25,10,24,16,13,6,1,21,25,50,7,20,20,27,5,19,8,10,5,4,19
70076,2016,105,1193,76,1265,73,H,0,24,58,13,28,15,20,5,28,12,11,4,4,20,25,54,8,19,15,24,6,31,15,14,4,4,20
70077,2016,105,1214,87,1288,79,H,0,29,63,6,18,23,32,18,27,19,14,3,2,23,28,70,5,19,18,23,16,20,7,10,4,2,23
70078,2016,105,1223,79,1249,78,H,0,27,50,8,20,17,23,6,25,17,18,5,4,14,32,70,7,19,7,16,15,20,16,10,8,1,21
70079,2016,105,1224,77,1271,74,H,0,23,45,4,14,27,41,6,24,8,22,6,1,31,24,62,4,20,22,36,21,23,9,17,4,1,26
70080,2016,105,1233,78,1346,59,H,0,30,63,9,28,9,13,10,31,20,11,7,5,22,19,60,7,25,14,26,17,26,14,15,4,4,15
70081,2016,105,1238,80,1341,66,A,0,24,53,6,20,26,33,14,26,14,16,5,3,26,20,50,4,10,22,30,9,18,5,16,9,2,28
70082,2016,105,1242,94,1329,67,H,0,32,64,11,21,19,25,16,29,12,7,2,5,19,22,54,7,20,16,23,7,20,15,8,4,5,18
70083,2016,105,1250,64,1221,59,H,0,18,49,4,15,24,31,7,33,12,9,4,5,14,22,63,12,29,3,9,10,27,16,8,4,2,24
70084,2016,105,1254,82,1383,67,A,0,28,58,4,13,22,25,8,27,19,7,10,1,21,21,52,6,25,19,29,11,24,13,14,3,4,20
70085,2016,105,1284,79,1264,70,H,0,28,56,5,14,18,24,8,26,11,15,8,3,19,24,57,5,20,17,21,10,24,8,16,9,6,19
70086,2016,105,1300,79,1197,74,H,0,23,52,11,20,22,32,14,22,13,17,7,1,16,29,57,8,21,8,14,10,16,17,15,5,1,19
70087,2016,105,1324,89,1460,73,A,0,28,61,11,19,22,23,7,32,17,9,6,3,18,23,57,6,16,21,27,7,25,12,11,2,2,17
70088,2016,105,1358,84,1101,71,A,0,28,57,6,21,22,22,8,24,13,7,3,2,19,22,49,12,28,15,21,7,21,16,14,3,1,19
70089,2016,105,1368,79,1270,76,A,1,27,67,9,18,16,22,16,31,12,18,6,0,19,28,61,8,26,12,23,8,27,16,16,4,6,21
70090,2016,105,1372,84,1230,46,H,0,32,59,8,22,12,21,12,27,24,12,11,4,19,17,48,1,13,11,17,7,21,8,19,4,0,18
70091,2016,105,1380,97,1290,64,H,0,38,69,10,21,11,20,12,34,17,10,9,5,19,22,63,4,18,16,23,12,23,4,12,1,0,15
70092,2016,105,1394,65,1309,57,A,0,23,58,7,17,12,15,8,18,10,9,14,2,21,18,46,3,11,18,26,14,29,9,22,4,3,15
70093,2016,105,1411,79,1212,72,H,0,25,52,9,22,20,40,12,29,17,9,6,3,11,26,64,8,22,12,13,10,23,12,11,3,3,31
70094,2016,105,1422,65,1459,61,H,0,25,51,4,17,11,21,8,27,9,12,6,4,17,22,59,6,26,11,12,10,21,14,9,4,0,17
70095,2016,105,1438,73,1301,53,H,0,29,54,10,18,5,6,6,21,21,10,6,1,14,19,47,3,16,12,18,8,19,5,12,6,5,11
70096,2016,105,1453,70,1454,68,H,0,30,69,6,20,4,7,10,22,17,6,12,5,16,25,56,9,23,9,13,11,31,13,16,1,3,13
70097,2016,105,1455,71,1308,41,H,0,27,59,6,15,11,20,11,22,12,3,10,5,19,15,39,2,10,9,17,6,29,3,20,1,7,18
70098,2016,106,1102,79,1424,74,H,0,24,60,8,19,23,29,12,28,11,13,4,3,19,24,53,11,27,15,22,7,26,15,16,10,6,25
70099,2016,106,1103,80,1138,70,H,0,26,63,13,32,15,21,11,18,14,10,9,7,17,25,57,3,16,17,23,15,25,6,17,8,2,22
70100,2016,106,1123,73,1275,56,A,0,23,48,7,17,20,26,8,29,12,16,8,3,18,19,52,3,17,15,23,9,21,4,14,9,4,21
70101,2016,106,1124,100,1235,91,H,1,35,65,8,18,22,28,13,21,24,8,6,5,14,35,68,11,29,10,13,12,18,21,11,6,6,22
70102,2016,106,1139,88,1166,75,H,0,28,65,13,27,19,24,9,29,20,6,5,5,19,23,55,9,25,20,26,6,31,11,11,1,5,21
70103,2016,106,1141,77,1405,69,H,0,24,60,12,27,17,23,8,33,11,12,7,2,21,25,66,4,31,15,21,11,31,11,10,9,3,24
70104,2016,106,1172,83,1350,79,H,0,28,52,11,26,16,19,9,24,16,12,1,6,17,29,56,7,17,14,22,8,18,19,4,9,0,20
70105,2016,106,1178,74,1297,68,A,0,23,51,3,15,25,35,11,31,12,15,6,2,21,22,59,10,26,14,19,9,23,13,12,3,3,25
70106,2016,106,1196,57,1208,53,A,0,20,55,5,25,12,21,11,29,10,6,4,10,13,20,63,8,21,5,8,16,30,15,10,4,3,17
70107,2016,106,1228,82,1353,66,H,0,27,59,9,22,19,23,9,24,17,10,8,5,18,25,57,5,17,11,18,8,25,15,16,5,3,21
70108,2016,106,1243,63,1395,49,A,0,19,49,7,15,18,29,15,25,13,18,12,7,19,16,49,3,16,14,24,12,19,7,19,5,8,23
70109,2016,106,1245,85,1444,78,H,1,27,59,13,26,18,21,9,28,17,10,2,8,19,30,66,5,17,13,19,13,25,13,7,4,2,22
70110,2016,106,1280,75,1435,74,H,0,28,58,7,17,12,18,7,29,14,8,4,2,15,27,61,10,23,10,17,10,28,15,8,2,4,14
70111,2016,106,1281,72,1376,67,H,0,20,53,5,21,27,38,13,33,10,17,8,4,21,22,66,7,19,16,20,13,26,10,13,6,2,25
70112,2016,106,1296,71,1132,60,H,0,27,62,9,19,8,10,10,29,14,11,10,7,22,18,55,8,22,16,22,13,25,14,15,7,2,14
70113,2016,106,1325,86,1185,64,H,0,29,60,10,23,18,23,15,27,20,13,5,2,16,22,52,6,18,14,19,5,20,6,10,5,5,21
70114,2016,106,1326,76,1276,66,H,0,27,50,5,14,17,23,3,28,14,9,0,4,17,23,59,5,24,15,18,10,24,11,9,3,1,20
70115,2016,106,1338,101,1448,96,H,2,33,83,7,23,28,37,26,32,20,10,7,3,23,34,67,12,29,16,32,9,26,24,13,8,5,28
70116,2016,106,1345,71,1321,61,H,0,23,60,4,13,21,28,19,26,11,9,2,1,14,25,56,6,27,5,8,7,17,13,6,2,4,26
70117,2016,106,1378,69,1187,52,A,0,27,57,6,15,9,16,14,30,14,14,9,6,17,18,53,7,23,9,19,11,19,10,14,6,2,14
70118,2016,106,1400,85,1452,78,H,0,25,52,10,22,25,30,5,17,11,7,4,9,22,29,62,7,18,13,21,18,22,12,14,3,2,23
70119,2016,106,1401,71,1279,56,H,0,26,61,4,19,15,19,13,37,16,10,3,8,16,21,66,8,30,6,10,11,25,10,8,3,3,18
70120,2016,106,1407,61,1375,54,A,0,20,47,6,24,15,23,10,32,7,21,5,6,19,19,72,4,25,12,16,25,20,7,13,11,3,20
70121,2016,106,1433,83,1348,67,H,0,32,60,6,16,13,20,7,22,17,8,13,6,16,27,62,1,12,12,20,16,25,14,16,6,4,18
70122,2016,106,1434,66,1156,43,A,0,27,59,6,18,6,11,15,26,16,16,7,7,19,14,49,6,13,9,13,11,20,8,17,3,7,16
70123,2016,106,1464,92,1227,91,H,2,35,97,5,25,17,21,20,33,11,6,13,2,19,38,88,6,21,9,24,21,42,12,17,4,9,19
70124,2016,107,1104,76,1261,69,A,0,25,54,11,33,15,18,9,30,10,14,3,4,19,22,57,5,20,20,35,12,22,16,5,9,0,14
